transID,fromBankAccount,toBankAccount,amount,method,status,surplus,fees,typeID,content,createDate
1999,9274922399,7976125545,2267602.19,debit card,success,34235024.02,453.52,6,9274922399 chuyen den 7976125545,2024-09-12 11:06:20
2000,2843848429,6496913603,15006447.0,atm card,success,44970258.07,3001.29,8,2843848429 chuyen den 6496913603,2024-09-12 11:06:40
2001,1333924038,5920548482,13987025.97,debit card,success,25654342.04,2797.41,9,1333924038 chuyen den 5920548482,2024-09-12 11:07:00
2002,8203283023,6303485293,46841331.64,atm card,success,21399603.01,9368.27,10,8203283023 chuyen den 6303485293,2024-09-12 11:07:20
2003,7976125545,8203283023,41062926.26,atm card,success,30672808.42,8212.59,10,7976125545 chuyen den 8203283023,2024-09-12 11:07:40
2004,7976125545,5920548482,35140214.25,wire transfer,success,17280905.55,7028.04,10,7976125545 chuyen den 5920548482,2024-09-12 11:08:00
2005,6303485293,6496913603,11348674.38,wire transfer,success,30278768.29,2269.73,9,6303485293 chuyen den 6496913603,2024-09-12 11:08:20
2006,7976125545,7976125545,16104945.06,wire transfer,success,9106246.5,3220.99,4,7976125545 chuyen den 7976125545,2024-09-12 11:08:40
2007,3960086839,5920548482,37080561.84,wire transfer,success,41110013.38,7416.11,4,3960086839 chuyen den 5920548482,2024-09-12 11:09:00
2008,6303485293,6496913603,16960890.11,debit card,success,38780384.07,3392.18,4,6303485293 chuyen den 6496913603,2024-09-12 11:09:20
2009,5920548482,3052928452,26238279.17,atm card,success,43442096.66,5247.66,10,5920548482 chuyen den 3052928452,2024-09-12 11:09:40
2010,2843848429,8203283023,27410812.09,debit card,success,25311322.22,5482.16,2,2843848429 chuyen den 8203283023,2024-09-12 11:10:00
2011,3960086839,8203283023,48631206.62,debit card,success,17678357.86,9726.24,4,3960086839 chuyen den 8203283023,2024-09-12 11:10:20
2012,9274922399,3052928452,36116156.26,debit card,success,16831273.44,7223.23,4,9274922399 chuyen den 3052928452,2024-09-12 11:10:40
2013,6303485293,3052928452,11018468.6,atm card,success,2383700.02,2203.69,10,6303485293 chuyen den 3052928452,2024-09-12 11:11:00
2014,3960086839,2843848429,25680989.34,atm card,success,23814459.07,5136.2,7,3960086839 chuyen den 2843848429,2024-09-12 11:11:20
2015,7976125545,7976125545,19439410.58,credit card,success,47043157.53,3887.88,5,7976125545 chuyen den 7976125545,2024-09-12 11:11:40
2016,6303485293,6303485293,33766890.45,debit card,success,19171719.94,6753.38,2,6303485293 chuyen den 6303485293,2024-09-12 11:12:00
2017,1333924038,8203283023,14518369.29,wire transfer,success,31268890.52,2903.67,1,1333924038 chuyen den 8203283023,2024-09-12 11:12:20
2018,3960086839,2843848429,5746458.08,credit card,success,15554120.7,1149.29,7,3960086839 chuyen den 2843848429,2024-09-12 11:12:40
2019,8203283023,3052928452,21462044.99,credit card,success,22747359.73,4292.41,3,8203283023 chuyen den 3052928452,2024-09-12 11:13:00
2020,7976125545,3960086839,22315214.16,atm card,success,11104428.88,4463.04,7,7976125545 chuyen den 3960086839,2024-09-12 11:13:20
2021,6303485293,5920548482,11910229.31,credit card,success,25913565.01,2382.05,2,6303485293 chuyen den 5920548482,2024-09-12 11:13:40
2022,2843848429,5920548482,13886059.67,debit card,success,18984607.12,2777.21,5,2843848429 chuyen den 5920548482,2024-09-12 11:14:00
2023,6303485293,7976125545,4248477.49,wire transfer,success,17745535.68,849.7,6,6303485293 chuyen den 7976125545,2024-09-12 11:14:20
2024,2843848429,6303485293,38558962.17,credit card,success,21548410.24,7711.79,5,2843848429 chuyen den 6303485293,2024-09-12 11:14:40
2025,9274922399,3960086839,23530854.74,atm card,success,2227145.54,4706.17,2,9274922399 chuyen den 3960086839,2024-09-12 11:15:00
2026,6303485293,6496913603,37735042.73,debit card,success,2026925.56,7547.01,7,6303485293 chuyen den 6496913603,2024-09-12 11:15:20
2027,3052928452,8203283023,13010085.07,debit card,success,43604196.88,2602.02,5,3052928452 chuyen den 8203283023,2024-09-12 11:15:40
2028,6303485293,7976125545,41258946.72,wire transfer,success,49905656.51,8251.79,10,6303485293 chuyen den 7976125545,2024-09-12 11:16:00
2029,9274922399,5920548482,12655892.59,debit card,success,4953965.84,2531.18,10,9274922399 chuyen den 5920548482,2024-09-12 11:16:20
2030,5920548482,3052928452,11174910.48,debit card,success,36539662.67,2234.98,2,5920548482 chuyen den 3052928452,2024-09-12 11:16:40
2031,6303485293,3052928452,8030064.76,debit card,success,17201174.06,1606.01,3,6303485293 chuyen den 3052928452,2024-09-12 11:17:00
2032,1333924038,5920548482,34865385.98,credit card,success,22325147.99,6973.08,10,1333924038 chuyen den 5920548482,2024-09-12 11:17:20
2033,7976125545,5920548482,3461252.32,atm card,success,41083313.02,692.25,4,7976125545 chuyen den 5920548482,2024-09-12 11:17:40
2034,6496913603,7976125545,27229353.52,wire transfer,success,44308018.28,5445.87,5,6496913603 chuyen den 7976125545,2024-09-12 11:18:00
2035,7976125545,2843848429,33141348.61,credit card,success,7430974.61,6628.27,3,7976125545 chuyen den 2843848429,2024-09-12 11:18:20
2036,1333924038,6496913603,34929733.73,wire transfer,success,39272119.76,6985.95,7,1333924038 chuyen den 6496913603,2024-09-12 11:18:40
2037,7976125545,3052928452,16360591.32,atm card,success,47261279.02,3272.12,10,7976125545 chuyen den 3052928452,2024-09-12 11:19:00
2038,2843848429,8203283023,11913828.44,debit card,success,26837018.63,2382.77,2,2843848429 chuyen den 8203283023,2024-09-12 11:19:20
2039,8203283023,3052928452,29231950.63,atm card,success,19922493.83,5846.39,4,8203283023 chuyen den 3052928452,2024-09-12 11:19:40
2040,7976125545,1333924038,17131788.18,credit card,success,4002594.73,3426.36,4,7976125545 chuyen den 1333924038,2024-09-12 11:20:00
2041,3052928452,3052928452,15873586.61,debit card,success,46242234.09,3174.72,8,3052928452 chuyen den 3052928452,2024-09-12 11:20:20
2042,2843848429,9274922399,26745903.1,wire transfer,success,39758633.08,5349.18,2,2843848429 chuyen den 9274922399,2024-09-12 11:20:40
2043,6303485293,6303485293,17795212.93,wire transfer,success,20024051.58,3559.04,7,6303485293 chuyen den 6303485293,2024-09-12 11:21:00
2044,6496913603,5920548482,35393411.63,debit card,success,18486010.5,7078.68,6,6496913603 chuyen den 5920548482,2024-09-12 11:21:20
2045,6303485293,1333924038,35251855.39,debit card,success,20913778.59,7050.37,3,6303485293 chuyen den 1333924038,2024-09-12 11:21:40
2046,3052928452,8203283023,29270330.97,debit card,success,5362199.48,5854.07,7,3052928452 chuyen den 8203283023,2024-09-12 11:22:00
2047,7976125545,6496913603,33815182.11,atm card,success,47448528.83,6763.04,6,7976125545 chuyen den 6496913603,2024-09-12 11:22:20
2048,7976125545,3052928452,9868579.36,debit card,success,15586769.96,1973.72,6,7976125545 chuyen den 3052928452,2024-09-12 11:22:40
2049,7976125545,8203283023,10646153.55,atm card,success,41822315.66,2129.23,8,7976125545 chuyen den 8203283023,2024-09-12 11:23:00
2050,2843848429,7976125545,32765776.02,credit card,success,38029462.5,6553.16,5,2843848429 chuyen den 7976125545,2024-09-12 11:23:20
2051,6303485293,3052928452,14083267.21,debit card,success,6154078.11,2816.65,9,6303485293 chuyen den 3052928452,2024-09-12 11:23:40
2052,1333924038,8203283023,47165433.1,atm card,success,20955692.45,9433.09,1,1333924038 chuyen den 8203283023,2024-09-12 11:24:00
2053,9274922399,6303485293,16285686.7,debit card,success,45374623.0,3257.14,3,9274922399 chuyen den 6303485293,2024-09-12 11:24:20
2054,8203283023,1333924038,37742688.8,credit card,success,19981612.73,7548.54,7,8203283023 chuyen den 1333924038,2024-09-12 11:24:40
2055,3052928452,5920548482,34103887.76,debit card,success,17664461.92,6820.78,5,3052928452 chuyen den 5920548482,2024-09-12 11:25:00
2056,8203283023,6496913603,10423716.03,credit card,success,3835487.5,2084.74,7,8203283023 chuyen den 6496913603,2024-09-12 11:25:20
2057,6303485293,7976125545,16314717.94,debit card,success,12537284.16,3262.94,3,6303485293 chuyen den 7976125545,2024-09-12 11:25:40
2058,6303485293,2843848429,39686805.72,atm card,success,45822173.76,7937.36,8,6303485293 chuyen den 2843848429,2024-09-12 11:26:00
2059,6303485293,2843848429,24288373.92,atm card,success,1566574.69,4857.67,10,6303485293 chuyen den 2843848429,2024-09-12 11:26:20
2060,9274922399,7976125545,37541629.65,debit card,success,2813136.05,7508.33,1,9274922399 chuyen den 7976125545,2024-09-12 11:26:40
2061,7976125545,6303485293,35205813.71,debit card,success,36590336.29,7041.16,10,7976125545 chuyen den 6303485293,2024-09-12 11:27:00
2062,6303485293,7976125545,4518116.55,credit card,success,41342155.85,903.62,7,6303485293 chuyen den 7976125545,2024-09-12 11:27:20
2063,8203283023,6303485293,8636713.2,debit card,success,29442111.45,1727.34,6,8203283023 chuyen den 6303485293,2024-09-12 11:27:40
2064,8203283023,9274922399,3713060.25,atm card,success,37229894.3,742.61,7,8203283023 chuyen den 9274922399,2024-09-12 11:28:00
2065,5920548482,9274922399,10148198.26,wire transfer,success,35515442.25,2029.64,2,5920548482 chuyen den 9274922399,2024-09-12 11:28:20
2066,9274922399,8203283023,36819085.96,debit card,success,7922068.53,7363.82,2,9274922399 chuyen den 8203283023,2024-09-12 11:28:40
2067,3052928452,3052928452,16730866.96,atm card,success,32907665.69,3346.17,6,3052928452 chuyen den 3052928452,2024-09-12 11:29:00
2068,7976125545,2843848429,34128973.25,credit card,success,38493283.34,6825.79,3,7976125545 chuyen den 2843848429,2024-09-12 11:29:20
2069,8203283023,7976125545,30594048.57,atm card,success,29635003.89,6118.81,5,8203283023 chuyen den 7976125545,2024-09-12 11:29:40
2070,6496913603,6496913603,24226083.87,wire transfer,success,45809782.45,4845.22,3,6496913603 chuyen den 6496913603,2024-09-12 11:30:00
2071,5920548482,6303485293,36060847.95,credit card,success,41449948.97,7212.17,9,5920548482 chuyen den 6303485293,2024-09-12 11:30:20
2072,3052928452,6496913603,29632104.91,credit card,success,15763917.06,5926.42,5,3052928452 chuyen den 6496913603,2024-09-12 11:30:40
2073,5920548482,1333924038,6836701.23,atm card,success,31066160.44,1367.34,2,5920548482 chuyen den 1333924038,2024-09-12 11:31:00
2074,1333924038,9274922399,29523507.16,debit card,success,2544136.62,5904.7,9,1333924038 chuyen den 9274922399,2024-09-12 11:31:20
2075,3052928452,1333924038,5106397.57,debit card,success,30940163.51,1021.28,6,3052928452 chuyen den 1333924038,2024-09-12 11:31:40
2076,9274922399,3052928452,7989826.98,atm card,success,13838220.13,1597.97,6,9274922399 chuyen den 3052928452,2024-09-12 11:32:00
2077,8203283023,6303485293,23073154.34,debit card,success,26204135.03,4614.63,3,8203283023 chuyen den 6303485293,2024-09-12 11:32:20
2078,5920548482,6303485293,31570108.09,wire transfer,success,24598755.84,6314.02,8,5920548482 chuyen den 6303485293,2024-09-12 11:32:40
2079,8203283023,2843848429,41396090.31,credit card,success,8520882.1,8279.22,4,8203283023 chuyen den 2843848429,2024-09-12 11:33:00
2080,3052928452,1333924038,39124028.4,atm card,success,13592484.66,7824.81,4,3052928452 chuyen den 1333924038,2024-09-12 11:33:20
2081,7976125545,1333924038,36242591.47,credit card,success,22349631.51,7248.52,7,7976125545 chuyen den 1333924038,2024-09-12 11:33:40
2082,6496913603,5920548482,14286872.86,debit card,success,29951990.27,2857.37,10,6496913603 chuyen den 5920548482,2024-09-12 11:34:00
2083,7976125545,6496913603,40721727.62,wire transfer,success,1281141.33,8144.35,10,7976125545 chuyen den 6496913603,2024-09-12 11:34:20
2084,9274922399,6496913603,32984268.48,credit card,success,13298893.19,6596.85,3,9274922399 chuyen den 6496913603,2024-09-12 11:34:40
2085,5920548482,8203283023,41834897.53,debit card,success,45663237.34,8366.98,5,5920548482 chuyen den 8203283023,2024-09-12 11:35:00
2086,9274922399,3052928452,5447290.22,atm card,success,45613191.77,1089.46,1,9274922399 chuyen den 3052928452,2024-09-12 11:35:20
2087,5920548482,1333924038,31341289.92,wire transfer,success,27126485.17,6268.26,8,5920548482 chuyen den 1333924038,2024-09-12 11:35:40
2088,3052928452,1333924038,19170724.13,debit card,success,15491424.09,3834.14,8,3052928452 chuyen den 1333924038,2024-09-12 11:36:00
2089,8203283023,6303485293,17342923.69,wire transfer,success,36646448.77,3468.58,10,8203283023 chuyen den 6303485293,2024-09-12 11:36:20
2090,9274922399,5920548482,26421222.1,debit card,success,17856507.23,5284.24,2,9274922399 chuyen den 5920548482,2024-09-12 11:36:40
2091,2843848429,5920548482,37244236.6,credit card,success,45460227.69,7448.85,3,2843848429 chuyen den 5920548482,2024-09-12 11:37:00
2092,6303485293,3052928452,33028207.23,atm card,success,19949588.2,6605.64,5,6303485293 chuyen den 3052928452,2024-09-12 11:37:20
2093,6303485293,3052928452,16255871.99,wire transfer,success,16132633.08,3251.17,9,6303485293 chuyen den 3052928452,2024-09-12 11:37:40
2094,3960086839,3960086839,2485607.98,debit card,success,45725166.63,497.12,4,3960086839 chuyen den 3960086839,2024-09-12 11:38:00
2095,5920548482,3052928452,5847098.07,debit card,success,8057037.29,1169.42,5,5920548482 chuyen den 3052928452,2024-09-12 11:38:20
2096,6496913603,7976125545,35364923.57,wire transfer,success,35788648.49,7072.98,2,6496913603 chuyen den 7976125545,2024-09-12 11:38:40
2097,6303485293,2843848429,14189060.53,credit card,success,15765710.28,2837.81,2,6303485293 chuyen den 2843848429,2024-09-12 11:39:00
2098,3052928452,6496913603,49104479.16,debit card,success,36585358.4,9820.9,4,3052928452 chuyen den 6496913603,2024-09-12 11:39:20
2099,7976125545,9274922399,13633417.42,debit card,success,31756459.56,2726.68,1,7976125545 chuyen den 9274922399,2024-09-12 11:39:40
2100,3052928452,9274922399,9332148.41,credit card,success,32369707.18,1866.43,9,3052928452 chuyen den 9274922399,2024-09-12 11:40:00
2101,3960086839,3052928452,22985895.48,atm card,success,44539260.15,4597.18,9,3960086839 chuyen den 3052928452,2024-09-12 11:40:20
2102,1333924038,3960086839,19830645.93,debit card,success,23801807.0,3966.13,7,1333924038 chuyen den 3960086839,2024-09-12 11:40:40
2103,6303485293,7976125545,15932136.33,wire transfer,success,6639365.94,3186.43,4,6303485293 chuyen den 7976125545,2024-09-12 11:41:00
2104,6303485293,5920548482,12271419.73,atm card,success,6340057.06,2454.28,9,6303485293 chuyen den 5920548482,2024-09-12 11:41:20
2105,3960086839,3960086839,22218181.69,atm card,success,45306666.23,4443.64,7,3960086839 chuyen den 3960086839,2024-09-12 11:41:40
2106,6303485293,5920548482,18811248.77,credit card,success,46531899.3,3762.25,6,6303485293 chuyen den 5920548482,2024-09-12 11:42:00
2107,3960086839,6496913603,16705939.74,wire transfer,success,36938715.28,3341.19,1,3960086839 chuyen den 6496913603,2024-09-12 11:42:20
2108,9274922399,3960086839,38424922.02,credit card,success,14469409.28,7684.98,8,9274922399 chuyen den 3960086839,2024-09-12 11:42:40
2109,2843848429,6303485293,24660852.44,debit card,success,24001315.2,4932.17,4,2843848429 chuyen den 6303485293,2024-09-12 11:43:00
2110,5920548482,6496913603,35768333.74,wire transfer,success,26008983.14,7153.67,10,5920548482 chuyen den 6496913603,2024-09-12 11:43:20
2111,6496913603,1333924038,27225996.84,debit card,success,46633728.42,5445.2,1,6496913603 chuyen den 1333924038,2024-09-12 11:43:40
2112,1333924038,5920548482,21491649.46,debit card,success,29715069.55,4298.33,5,1333924038 chuyen den 5920548482,2024-09-12 11:44:00
2113,9274922399,9274922399,6871807.43,wire transfer,success,27461981.86,1374.36,6,9274922399 chuyen den 9274922399,2024-09-12 11:44:20
2114,5920548482,6496913603,8065542.02,atm card,success,38403073.08,1613.11,8,5920548482 chuyen den 6496913603,2024-09-12 11:44:40
2115,5920548482,5920548482,7601913.37,wire transfer,success,39476363.62,1520.38,5,5920548482 chuyen den 5920548482,2024-09-12 11:45:00
2116,6496913603,2843848429,35235148.29,wire transfer,success,29373465.69,7047.03,1,6496913603 chuyen den 2843848429,2024-09-12 11:45:20
2117,9274922399,3960086839,20890203.72,credit card,success,15207710.05,4178.04,2,9274922399 chuyen den 3960086839,2024-09-12 11:45:40
2118,5920548482,3960086839,35376111.35,debit card,success,8392209.15,7075.22,4,5920548482 chuyen den 3960086839,2024-09-12 11:46:00
2119,9274922399,3960086839,17635177.55,wire transfer,success,23303463.24,3527.04,4,9274922399 chuyen den 3960086839,2024-09-12 11:46:20
2120,2843848429,1333924038,41012186.73,debit card,success,7993657.48,8202.44,5,2843848429 chuyen den 1333924038,2024-09-12 11:46:40
2121,5920548482,2843848429,13272416.09,wire transfer,success,3541595.53,2654.48,5,5920548482 chuyen den 2843848429,2024-09-12 11:47:00
2122,7976125545,2843848429,49281329.6,credit card,success,14272706.27,9856.27,8,7976125545 chuyen den 2843848429,2024-09-12 11:47:20
2123,8203283023,3960086839,26943572.86,atm card,success,27877271.58,5388.71,3,8203283023 chuyen den 3960086839,2024-09-12 11:47:40
2124,9274922399,6496913603,11579858.68,credit card,success,19973107.65,2315.97,3,9274922399 chuyen den 6496913603,2024-09-12 11:48:00
2125,2843848429,3052928452,2892840.39,credit card,success,24739013.62,578.57,5,2843848429 chuyen den 3052928452,2024-09-12 11:48:20
2126,6303485293,9274922399,15759165.03,wire transfer,success,10793933.91,3151.83,2,6303485293 chuyen den 9274922399,2024-09-12 11:48:40
2127,1333924038,6496913603,39268017.4,debit card,success,47187842.79,7853.6,8,1333924038 chuyen den 6496913603,2024-09-12 11:49:00
2128,1333924038,6496913603,41070209.53,credit card,success,8635323.9,8214.04,9,1333924038 chuyen den 6496913603,2024-09-12 11:49:20
2129,7976125545,1333924038,38166588.26,wire transfer,success,29736360.9,7633.32,4,7976125545 chuyen den 1333924038,2024-09-12 11:49:40
2130,1333924038,6496913603,29630131.47,wire transfer,success,47191747.21,5926.03,8,1333924038 chuyen den 6496913603,2024-09-12 11:50:00
2131,2843848429,3052928452,19721550.75,wire transfer,success,34932252.15,3944.31,8,2843848429 chuyen den 3052928452,2024-09-12 11:50:20
2132,3960086839,5920548482,3693120.29,atm card,success,6623702.55,738.62,9,3960086839 chuyen den 5920548482,2024-09-12 11:50:40
2133,3960086839,2843848429,39689862.53,atm card,success,30047597.25,7937.97,2,3960086839 chuyen den 2843848429,2024-09-12 11:51:00
2134,7976125545,3960086839,7845254.14,wire transfer,success,31188233.15,1569.05,2,7976125545 chuyen den 3960086839,2024-09-12 11:51:20
2135,6496913603,6303485293,48200139.65,credit card,success,23683716.52,9640.03,6,6496913603 chuyen den 6303485293,2024-09-12 11:51:40
2136,6303485293,3052928452,12250352.98,debit card,success,43418996.67,2450.07,4,6303485293 chuyen den 3052928452,2024-09-12 11:52:00
2137,2843848429,1333924038,9164324.62,credit card,success,4824666.84,1832.86,5,2843848429 chuyen den 1333924038,2024-09-12 11:52:20
2138,3052928452,5920548482,29870786.29,credit card,success,16560071.31,5974.16,9,3052928452 chuyen den 5920548482,2024-09-12 11:52:40
2139,6496913603,3052928452,34118660.86,wire transfer,success,38360105.67,6823.73,2,6496913603 chuyen den 3052928452,2024-09-12 11:53:00
2140,7976125545,8203283023,42067729.03,atm card,success,21325822.96,8413.55,9,7976125545 chuyen den 8203283023,2024-09-12 11:53:20
2141,3052928452,1333924038,5765731.78,wire transfer,success,40217386.0,1153.15,1,3052928452 chuyen den 1333924038,2024-09-12 11:53:40
2142,3960086839,3052928452,8801135.75,credit card,success,43819512.16,1760.23,8,3960086839 chuyen den 3052928452,2024-09-12 11:54:00
2143,6496913603,2843848429,42395910.8,wire transfer,success,17571687.42,8479.18,6,6496913603 chuyen den 2843848429,2024-09-12 11:54:20
2144,6496913603,2843848429,8248137.06,wire transfer,success,18524996.1,1649.63,8,6496913603 chuyen den 2843848429,2024-09-12 11:54:40
2145,8203283023,9274922399,7200771.26,debit card,success,44586575.22,1440.15,5,8203283023 chuyen den 9274922399,2024-09-12 11:55:00
2146,3052928452,2843848429,4396531.51,credit card,success,18026484.56,879.31,8,3052928452 chuyen den 2843848429,2024-09-12 11:55:20
2147,9274922399,2843848429,14323159.45,wire transfer,success,19912954.06,2864.63,8,9274922399 chuyen den 2843848429,2024-09-12 11:55:40
2148,3052928452,1333924038,45419247.34,atm card,success,9397996.01,9083.85,3,3052928452 chuyen den 1333924038,2024-09-12 11:56:00
2149,2843848429,8203283023,26675358.9,atm card,success,19949984.04,5335.07,5,2843848429 chuyen den 8203283023,2024-09-12 11:56:20
2150,6303485293,3960086839,34227721.42,credit card,success,6492963.15,6845.54,6,6303485293 chuyen den 3960086839,2024-09-12 11:56:40
2151,6496913603,9274922399,44291166.7,debit card,success,48879398.52,8858.23,9,6496913603 chuyen den 9274922399,2024-09-12 11:57:00
2152,9274922399,7976125545,48546034.57,atm card,success,18729598.0,9709.21,2,9274922399 chuyen den 7976125545,2024-09-12 11:57:20
2153,5920548482,3960086839,9922471.72,debit card,success,37346112.22,1984.49,4,5920548482 chuyen den 3960086839,2024-09-12 11:57:40
2154,7976125545,3052928452,33827603.17,credit card,success,24867149.62,6765.52,5,7976125545 chuyen den 3052928452,2024-09-12 11:58:00
2155,3052928452,9274922399,12570026.13,atm card,success,20031030.54,2514.01,1,3052928452 chuyen den 9274922399,2024-09-12 11:58:20
2156,3052928452,8203283023,24806328.91,wire transfer,success,47405719.9,4961.27,8,3052928452 chuyen den 8203283023,2024-09-12 11:58:40
2157,3960086839,2843848429,5887681.28,wire transfer,success,36065406.69,1177.54,5,3960086839 chuyen den 2843848429,2024-09-12 11:59:00
2158,5920548482,6496913603,29459509.44,debit card,success,25320852.08,5891.9,6,5920548482 chuyen den 6496913603,2024-09-12 11:59:20
2159,1333924038,3052928452,25600181.69,wire transfer,success,21569442.03,5120.04,6,1333924038 chuyen den 3052928452,2024-09-12 11:59:40
2160,2843848429,2843848429,6531208.91,credit card,success,9426868.29,1306.24,1,2843848429 chuyen den 2843848429,2024-09-12 12:00:00
2161,1333924038,2843848429,36051611.58,wire transfer,success,38219134.22,7210.32,3,1333924038 chuyen den 2843848429,2024-09-12 12:00:20
2162,3052928452,5920548482,29339159.97,debit card,success,5597865.73,5867.83,7,3052928452 chuyen den 5920548482,2024-09-12 12:00:40
2163,3960086839,5920548482,24756457.85,atm card,success,12198849.21,4951.29,6,3960086839 chuyen den 5920548482,2024-09-12 12:01:00
2164,6496913603,1333924038,27513883.1,atm card,success,5654440.75,5502.78,10,6496913603 chuyen den 1333924038,2024-09-12 12:01:20
2165,5920548482,9274922399,13785334.79,atm card,success,16962525.1,2757.07,6,5920548482 chuyen den 9274922399,2024-09-12 12:01:40
2166,3052928452,2843848429,25005147.07,atm card,success,2895074.9,5001.03,6,3052928452 chuyen den 2843848429,2024-09-12 12:02:00
2167,2843848429,2843848429,5899516.08,credit card,success,40442414.49,1179.9,6,2843848429 chuyen den 2843848429,2024-09-12 12:02:20
2168,9274922399,6496913603,16913873.15,atm card,success,30451272.1,3382.77,1,9274922399 chuyen den 6496913603,2024-09-12 12:02:40
2169,5920548482,5920548482,7983517.88,atm card,success,22966035.05,1596.7,5,5920548482 chuyen den 5920548482,2024-09-12 12:03:00
2170,9274922399,6303485293,4067471.31,atm card,success,6629782.98,813.49,5,9274922399 chuyen den 6303485293,2024-09-12 12:03:20
2171,3960086839,7976125545,21124579.96,credit card,success,46129947.48,4224.92,10,3960086839 chuyen den 7976125545,2024-09-12 12:03:40
2172,5920548482,9274922399,17079949.49,credit card,success,17180874.05,3415.99,2,5920548482 chuyen den 9274922399,2024-09-12 12:04:00
2173,3960086839,5920548482,1553333.23,wire transfer,success,25796734.51,310.67,9,3960086839 chuyen den 5920548482,2024-09-12 12:04:20
2174,6303485293,8203283023,49786560.9,wire transfer,success,26968261.68,9957.31,3,6303485293 chuyen den 8203283023,2024-09-12 12:04:40
2175,6303485293,8203283023,1351367.14,wire transfer,success,39253251.79,270.27,8,6303485293 chuyen den 8203283023,2024-09-12 12:05:00
2176,9274922399,8203283023,21450678.03,wire transfer,success,9897063.55,4290.14,2,9274922399 chuyen den 8203283023,2024-09-12 12:05:20
2177,5920548482,2843848429,18216539.19,debit card,success,8390944.06,3643.31,3,5920548482 chuyen den 2843848429,2024-09-12 12:05:40
2178,2843848429,8203283023,36192801.44,atm card,success,29524773.28,7238.56,3,2843848429 chuyen den 8203283023,2024-09-12 12:06:00
2179,5920548482,2843848429,13403052.64,wire transfer,success,15532970.43,2680.61,9,5920548482 chuyen den 2843848429,2024-09-12 12:06:20
2180,7976125545,2843848429,14024314.23,debit card,success,11590475.62,2804.86,1,7976125545 chuyen den 2843848429,2024-09-12 12:06:40
2181,6303485293,5920548482,49565658.23,wire transfer,success,16964868.81,9913.13,8,6303485293 chuyen den 5920548482,2024-09-12 12:07:00
2182,3052928452,7976125545,12232305.05,atm card,success,5998861.97,2446.46,5,3052928452 chuyen den 7976125545,2024-09-12 12:07:20
2183,6496913603,5920548482,1403552.95,wire transfer,success,32512664.2,280.71,1,6496913603 chuyen den 5920548482,2024-09-12 12:07:40
2184,9274922399,9274922399,15605536.05,wire transfer,success,41432988.81,3121.11,1,9274922399 chuyen den 9274922399,2024-09-12 12:08:00
2185,1333924038,6496913603,33988302.39,atm card,success,39908925.12,6797.66,3,1333924038 chuyen den 6496913603,2024-09-12 12:08:20
2186,7976125545,8203283023,41174060.61,atm card,success,37947696.29,8234.81,4,7976125545 chuyen den 8203283023,2024-09-12 12:08:40
2187,9274922399,6303485293,7577911.62,atm card,success,12260141.69,1515.58,9,9274922399 chuyen den 6303485293,2024-09-12 12:09:00
2188,1333924038,6496913603,12813877.7,wire transfer,success,20370348.97,2562.78,6,1333924038 chuyen den 6496913603,2024-09-12 12:09:20
2189,6496913603,9274922399,47063845.12,credit card,success,45631818.97,9412.77,3,6496913603 chuyen den 9274922399,2024-09-12 12:09:40
2190,1333924038,3960086839,22683279.36,atm card,success,44317738.36,4536.66,2,1333924038 chuyen den 3960086839,2024-09-12 12:10:00
2191,7976125545,6496913603,2090039.38,wire transfer,success,20362598.91,418.01,2,7976125545 chuyen den 6496913603,2024-09-12 12:10:20
2192,8203283023,3052928452,45283142.18,atm card,success,2369513.04,9056.63,2,8203283023 chuyen den 3052928452,2024-09-12 12:10:40
2193,2843848429,8203283023,22412471.17,credit card,success,23734402.33,4482.49,9,2843848429 chuyen den 8203283023,2024-09-12 12:11:00
2194,6303485293,9274922399,1391206.27,atm card,success,9412636.29,278.24,3,6303485293 chuyen den 9274922399,2024-09-12 12:11:20
2195,6303485293,2843848429,1415285.93,wire transfer,success,4590374.61,283.06,1,6303485293 chuyen den 2843848429,2024-09-12 12:11:40
2196,7976125545,6496913603,43804931.53,wire transfer,success,3219839.45,8760.99,7,7976125545 chuyen den 6496913603,2024-09-12 12:12:00
2197,6496913603,6303485293,36804582.13,wire transfer,success,45835258.48,7360.92,7,6496913603 chuyen den 6303485293,2024-09-12 12:12:20
2198,8203283023,8203283023,8971859.18,credit card,success,7906103.3,1794.37,1,8203283023 chuyen den 8203283023,2024-09-12 12:12:40
2199,9274922399,7976125545,13559552.13,credit card,success,12086641.71,2711.91,6,9274922399 chuyen den 7976125545,2024-09-12 12:13:00
2200,9274922399,7976125545,25680474.83,debit card,success,29532247.88,5136.09,7,9274922399 chuyen den 7976125545,2024-09-12 12:13:20
2201,5920548482,1333924038,18247409.38,wire transfer,success,33755638.76,3649.48,8,5920548482 chuyen den 1333924038,2024-09-12 12:13:40
2202,6496913603,1333924038,29060942.28,debit card,success,15578372.89,5812.19,9,6496913603 chuyen den 1333924038,2024-09-12 12:14:00
2203,8203283023,8203283023,13506559.9,credit card,success,22211773.34,2701.31,6,8203283023 chuyen den 8203283023,2024-09-12 12:14:20
2204,7976125545,5920548482,18029648.47,wire transfer,success,32876760.27,3605.93,4,7976125545 chuyen den 5920548482,2024-09-12 12:14:40
